transaction_id,customer_id,amount,transaction_date,transaction_type,status,payment_method
TXN02245,CUST0276,448.84,2025-07-10,Renewal,Completed,Invoice
TXN02246,CUST0276,-33.2,2025-05-04,Downgrade,Completed,Invoice
TXN02247,CUST0276,457.72,2025-04-25,One-time Add-on,Completed,ACH
TXN02248,CUST0276,-29.25,2025-02-18,Downgrade,Completed,Wire Transfer
TXN02249,CUST0276,460.29,2024-11-05,Subscription,Completed,Invoice
TXN02250,CUST0276,434.2,2025-03-18,Renewal,Completed,Credit Card
TXN02251,CUST0276,-101.27,2025-06-11,Refund,Completed,Wire Transfer
TXN02252,CUST0276,396.22,2024-06-09,Subscription,Completed,ACH
TXN02253,CUST0277,128.37,2025-05-20,Upgrade,Completed,Wire Transfer
TXN02254,CUST0277,-93.96,2025-12-02,Downgrade,Failed,ACH
TXN02255,CUST0277,-148.01,2025-10-14,Refund,Completed,Wire Transfer
TXN02256,CUST0277,-21.09,2025-12-06,Downgrade,Completed,Invoice
TXN02257,CUST0277,-88.79,2025-04-07,Downgrade,Completed,Invoice
TXN02258,CUST0277,403.33,2025-12-23,Renewal,Completed,ACH
TXN02259,CUST0277,75.93,2025-10-22,Upgrade,Completed,Credit Card
TXN02260,CUST0278,437.08,2024-03-26,One-time Add-on,Completed,ACH
TXN02261,CUST0278,572.39,2023-10-17,Renewal,Completed,Invoice
TXN02262,CUST0278,-30.03,2023-10-07,Downgrade,Completed,Wire Transfer
TXN02263,CUST0278,570.05,2024-02-21,One-time Add-on,Completed,Wire Transfer
TXN02264,CUST0278,516.42,2024-04-20,One-time Add-on,Completed,ACH
TXN02265,CUST0278,-156.26,2024-02-20,Refund,Completed,ACH
TXN02266,CUST0278,-92.19,2024-05-30,Downgrade,Completed,ACH
TXN02267,CUST0279,-86.89,2025-04-08,Downgrade,Completed,Invoice
TXN02268,CUST0279,1058.7,2023-05-29,Subscription,Completed,Wire Transfer
TXN02269,CUST0279,-217.01,2023-10-28,Refund,Completed,ACH
TXN02270,CUST0279,-125.54,2025-11-20,Downgrade,Completed,Credit Card
TXN02271,CUST0280,11802.64,2024-05-16,One-time Add-on,Completed,Credit Card
TXN02272,CUST0280,12510.71,2024-02-27,Subscription,Completed,ACH
TXN02273,CUST0280,5328.48,2024-01-12,Upgrade,Completed,Invoice
TXN02274,CUST0280,10964.68,2024-05-30,Subscription,Completed,Invoice
TXN02275,CUST0280,10880.39,2024-08-27,Subscription,Completed,Credit Card
TXN02276,CUST0280,10319.1,2024-06-09,Subscription,Completed,ACH
TXN02277,CUST0280,4276.82,2024-09-14,Upgrade,Pending,Credit Card
TXN02278,CUST0280,9409.52,2024-01-11,Renewal,Completed,ACH
TXN02279,CUST0281,1414.38,2025-12-29,Upgrade,Completed,Invoice
TXN02280,CUST0281,14032.39,2024-07-07,One-time Add-on,Completed,ACH
TXN02281,CUST0281,13332.9,2024-10-03,One-time Add-on,Completed,Credit Card
TXN02282,CUST0281,-5903.91,2024-11-10,Refund,Completed,Invoice
TXN02283,CUST0281,4511.86,2025-04-23,Upgrade,Completed,Credit Card
TXN02284,CUST0281,-1226.13,2024-04-29,Downgrade,Completed,Credit Card
TXN02285,CUST0281,-2173.45,2025-04-08,Refund,Completed,Credit Card
TXN02286,CUST0281,-901.16,2025-02-08,Downgrade,Completed,Credit Card
TXN02287,CUST0281,12503.55,2025-11-20,Renewal,Completed,Wire Transfer
TXN02288,CUST0281,14209.16,2024-07-23,One-time Add-on,Completed,Wire Transfer
TXN02289,CUST0281,3978.81,2024-11-29,Upgrade,Completed,Credit Card
TXN02290,CUST0282,669.12,2024-04-04,Upgrade,Failed,Wire Transfer
TXN02291,CUST0282,1668.14,2025-03-02,Renewal,Completed,Credit Card
TXN02292,CUST0282,237.79,2025-08-04,Upgrade,Completed,Wire Transfer
TXN02293,CUST0282,1481.97,2025-03-30,Subscription,Completed,ACH
TXN02294,CUST0282,2144.1,2024-05-13,Renewal,Completed,Credit Card
TXN02295,CUST0283,2613.02,2022-06-29,Subscription,Completed,Wire Transfer
TXN02296,CUST0283,2263.2,2022-07-01,Renewal,Completed,Credit Card
TXN02297,CUST0283,1999.76,2022-07-29,Subscription,Completed,Credit Card
TXN02298,CUST0283,2578.38,2022-11-29,One-time Add-on,Completed,Wire Transfer
TXN02299,CUST0283,-361.84,2022-10-19,Refund,Pending,Credit Card
TXN02300,CUST0283,-160.85,2022-08-18,Downgrade,Completed,Credit Card
TXN02301,CUST0283,1839.71,2022-07-05,Subscription,Pending,Credit Card
TXN02302,CUST0283,-133.15,2022-06-27,Downgrade,Completed,Invoice
TXN02303,CUST0283,1989.02,2022-10-16,Subscription,Completed,ACH
TXN02304,CUST0284,1456.26,2023-08-18,Renewal,Pending,Credit Card
TXN02305,CUST0284,1646.32,2023-09-25,Subscription,Completed,ACH
TXN02306,CUST0284,-799.61,2023-07-28,Refund,Completed,ACH
TXN02307,CUST0284,1787.0,2023-08-28,Subscription,Completed,ACH
TXN02308,CUST0284,1491.43,2023-09-08,One-time Add-on,Completed,Invoice
TXN02309,CUST0285,2162.79,2023-04-27,Upgrade,Completed,Invoice
TXN02310,CUST0285,1890.17,2023-05-23,Upgrade,Completed,Credit Card
TXN02311,CUST0285,-1034.96,2023-07-27,Downgrade,Completed,Credit Card
TXN02312,CUST0285,-1798.64,2022-09-27,Downgrade,Completed,ACH
TXN02313,CUST0285,10242.93,2023-05-22,Renewal,Completed,ACH
TXN02314,CUST0285,-230.9,2022-10-06,Refund,Failed,Credit Card
TXN02315,CUST0285,9768.43,2023-08-09,Subscription,Completed,ACH
TXN02316,CUST0286,286.3,2024-06-28,One-time Add-on,Completed,Credit Card
TXN02317,CUST0286,-27.42,2024-03-19,Downgrade,Completed,ACH
TXN02318,CUST0286,-133.38,2024-08-02,Refund,Completed,Wire Transfer
TXN02319,CUST0286,-51.7,2025-01-31,Downgrade,Completed,Wire Transfer
TXN02320,CUST0286,-75.94,2025-06-02,Refund,Completed,ACH
TXN02321,CUST0286,62.61,2025-04-07,Upgrade,Completed,ACH
TXN02322,CUST0286,-102.67,2025-07-19,Downgrade,Completed,Wire Transfer
TXN02323,CUST0286,-59.29,2024-03-08,Downgrade,Completed,Credit Card
TXN02324,CUST0287,79.16,2023-09-08,Upgrade,Completed,Wire Transfer
TXN02325,CUST0287,92.33,2023-02-24,Upgrade,Completed,Credit Card
TXN02326,CUST0287,360.24,2023-08-13,One-time Add-on,Completed,Wire Transfer
TXN02327,CUST0287,427.22,2023-11-08,Renewal,Completed,Wire Transfer
TXN02328,CUST0287,-51.2,2023-08-15,Downgrade,Completed,Invoice
TXN02329,CUST0287,485.07,2023-02-20,Subscription,Completed,Invoice
TXN02330,CUST0287,437.75,2023-04-05,One-time Add-on,Pending,Credit Card
TXN02331,CUST0287,-112.31,2023-04-30,Refund,Completed,Credit Card
TXN02332,CUST0287,-136.78,2023-05-02,Refund,Completed,Invoice
TXN02333,CUST0287,447.77,2022-12-24,Subscription,Pending,ACH
TXN02334,CUST0287,184.84,2023-05-07,Upgrade,Completed,ACH
TXN02335,CUST0288,1483.18,2025-05-24,Subscription,Completed,Invoice
TXN02336,CUST0288,173.54,2025-08-13,Upgrade,Completed,Credit Card
TXN02337,CUST0288,-671.02,2024-02-24,Refund,Completed,Wire Transfer
TXN02338,CUST0288,1814.27,2025-09-19,Renewal,Completed,Wire Transfer
TXN02339,CUST0288,-289.8,2022-12-20,Downgrade,Completed,ACH
TXN02340,CUST0288,1972.28,2024-04-02,Subscription,Completed,ACH
TXN02341,CUST0288,512.88,2025-06-01,Upgrade,Completed,Credit Card
TXN02342,CUST0288,1770.32,2022-11-10,Subscription,Completed,Invoice
TXN02343,CUST0288,1702.63,2022-09-04,Renewal,Completed,Credit Card
TXN02344,CUST0288,-854.37,2023-01-03,Refund,Completed,ACH
TXN02345,CUST0288,-224.35,2023-09-02,Refund,Completed,Credit Card
TXN02346,CUST0289,376.37,2022-10-28,One-time Add-on,Failed,Invoice
TXN02347,CUST0289,365.7,2023-12-07,Subscription,Completed,Credit Card
TXN02348,CUST0289,162.65,2023-04-14,Upgrade,Completed,ACH
TXN02349,CUST0289,-86.8,2023-01-03,Downgrade,Completed,Credit Card
TXN02350,CUST0289,436.77,2025-07-03,Renewal,Pending,Credit Card
TXN02351,CUST0289,403.52,2023-04-04,One-time Add-on,Pending,Wire Transfer
TXN02352,CUST0289,-87.52,2022-10-05,Downgrade,Pending,Invoice
TXN02353,CUST0289,-73.87,2025-11-17,Refund,Completed,Credit Card
TXN02354,CUST0290,1856.99,2025-05-26,Renewal,Completed,Credit Card
TXN02355,CUST0290,1444.8,2025-08-03,Renewal,Completed,ACH
TXN02356,CUST0290,-107.44,2025-06-08,Downgrade,Completed,ACH
TXN02357,CUST0290,1793.45,2025-05-06,Subscription,Completed,Wire Transfer
TXN02358,CUST0290,713.73,2025-07-21,Upgrade,Completed,Credit Card
TXN02359,CUST0290,1627.64,2025-08-16,Renewal,Completed,Wire Transfer
TXN02360,CUST0290,1431.14,2025-05-06,One-time Add-on,Completed,Invoice
TXN02361,CUST0290,1818.9,2025-05-15,Subscription,Completed,ACH
TXN02362,CUST0291,-52.79,2024-02-04,Downgrade,Completed,Wire Transfer
TXN02363,CUST0291,533.96,2025-10-15,One-time Add-on,Pending,Wire Transfer
TXN02364,CUST0291,556.6,2025-01-21,Renewal,Completed,ACH
TXN02365,CUST0291,-45.76,2025-01-17,Downgrade,Completed,Invoice
TXN02366,CUST0291,100.39,2024-07-27,Upgrade,Completed,Credit Card
TXN02367,CUST0291,-60.94,2024-05-03,Downgrade,Completed,Invoice
TXN02368,CUST0291,416.22,2024-01-17,One-time Add-on,Completed,Credit Card
TXN02369,CUST0291,-187.22,2024-06-07,Refund,Pending,Credit Card
TXN02370,CUST0291,-73.12,2025-05-11,Downgrade,Completed,ACH
TXN02371,CUST0291,428.9,2023-12-09,One-time Add-on,Completed,ACH
TXN02372,CUST0292,1173.77,2025-06-24,Subscription,Completed,Credit Card
TXN02373,CUST0292,1194.29,2025-03-30,One-time Add-on,Completed,Credit Card
TXN02374,CUST0292,272.37,2025-04-02,Upgrade,Completed,ACH
TXN02375,CUST0292,-201.94,2025-03-05,Downgrade,Completed,ACH
TXN02376,CUST0292,1262.84,2025-06-10,Renewal,Completed,ACH
TXN02377,CUST0292,-79.38,2025-05-18,Downgrade,Completed,Credit Card
TXN02378,CUST0292,332.65,2025-06-02,Upgrade,Completed,Wire Transfer
TXN02379,CUST0293,430.01,2023-09-22,Subscription,Completed,Credit Card
TXN02380,CUST0293,-54.35,2025-11-26,Refund,Completed,Credit Card
TXN02381,CUST0293,-77.3,2023-11-12,Refund,Pending,Credit Card
TXN02382,CUST0293,409.51,2024-11-11,One-time Add-on,Completed,Credit Card
TXN02383,CUST0294,1568.12,2025-05-12,Upgrade,Completed,Wire Transfer
TXN02384,CUST0294,1020.26,2025-03-11,Upgrade,Completed,ACH
TXN02385,CUST0294,6174.26,2025-12-27,One-time Add-on,Completed,Credit Card
TXN02386,CUST0294,7040.73,2024-10-17,Renewal,Completed,Credit Card
TXN02387,CUST0294,-1042.13,2025-04-02,Downgrade,Completed,Invoice
TXN02388,CUST0294,6479.47,2024-06-11,Subscription,Completed,Wire Transfer
TXN02389,CUST0295,2910.2,2025-05-15,Upgrade,Completed,Wire Transfer
TXN02390,CUST0295,7894.24,2025-08-01,Renewal,Completed,ACH
TXN02391,CUST0295,9182.54,2025-06-02,Renewal,Completed,Wire Transfer
TXN02392,CUST0295,-248.57,2025-05-11,Refund,Completed,ACH
TXN02393,CUST0295,7796.24,2025-12-09,One-time Add-on,Completed,Credit Card
TXN02394,CUST0295,-519.07,2025-09-19,Downgrade,Completed,Invoice
TXN02395,CUST0295,8396.67,2025-09-07,One-time Add-on,Completed,Credit Card
TXN02396,CUST0296,8344.31,2022-09-26,Renewal,Completed,Credit Card
TXN02397,CUST0296,-1143.86,2022-08-25,Downgrade,Completed,Credit Card
TXN02398,CUST0296,-3718.05,2022-11-04,Refund,Failed,ACH
TXN02399,CUST0296,-1764.35,2023-03-31,Downgrade,Pending,ACH
TXN02400,CUST0296,-3870.96,2023-01-03,Refund,Completed,Credit Card
TXN02401,CUST0296,1989.47,2023-01-14,Upgrade,Completed,ACH
TXN02402,CUST0296,10823.48,2023-01-14,One-time Add-on,Completed,Wire Transfer
TXN02403,CUST0296,1651.44,2023-01-18,Upgrade,Completed,Invoice
TXN02404,CUST0296,3929.61,2022-08-29,Upgrade,Completed,Invoice
TXN02405,CUST0296,9334.83,2022-10-11,Subscription,Completed,Credit Card
TXN02406,CUST0296,11406.04,2023-02-15,Subscription,Completed,Invoice
TXN02407,CUST0296,4834.54,2022-09-12,Upgrade,Completed,Wire Transfer
TXN02408,CUST0297,-3180.48,2024-10-06,Downgrade,Completed,Wire Transfer
TXN02409,CUST0297,13810.74,2025-03-12,One-time Add-on,Completed,Credit Card
TXN02410,CUST0297,-1857.06,2024-06-23,Downgrade,Completed,Wire Transfer
TXN02411,CUST0297,13257.56,2025-01-20,One-time Add-on,Completed,Credit Card
TXN02412,CUST0298,1798.56,2025-05-28,Upgrade,Completed,ACH
TXN02413,CUST0298,3570.07,2025-08-22,Upgrade,Completed,Credit Card
TXN02414,CUST0298,8379.72,2025-09-24,Subscription,Completed,Wire Transfer
TXN02415,CUST0298,10673.62,2025-08-03,Renewal,Completed,Wire Transfer
TXN02416,CUST0298,8262.68,2025-07-11,One-time Add-on,Completed,Credit Card
TXN02417,CUST0298,-1053.93,2025-10-22,Refund,Completed,Credit Card
TXN02418,CUST0298,9922.71,2025-05-19,Subscription,Completed,Invoice
TXN02419,CUST0299,2567.95,2025-05-14,One-time Add-on,Completed,Credit Card
TXN02420,CUST0299,-224.8,2025-07-30,Downgrade,Completed,Wire Transfer
TXN02421,CUST0299,2487.51,2025-08-13,Subscription,Completed,Credit Card
TXN02422,CUST0299,2383.06,2025-06-01,One-time Add-on,Completed,Wire Transfer
TXN02423,CUST0299,2124.47,2025-11-05,Subscription,Completed,Invoice
TXN02424,CUST0300,374.19,2025-09-26,Subscription,Completed,Credit Card
TXN02425,CUST0300,392.07,2022-12-17,One-time Add-on,Completed,Credit Card
TXN02426,CUST0300,528.09,2025-11-16,Renewal,Completed,Credit Card
TXN02427,CUST0300,-118.9,2024-03-01,Refund,Completed,Invoice
TXN02428,CUST0300,-101.8,2024-04-10,Refund,Failed,Credit Card
TXN02429,CUST0300,536.4,2025-02-14,Subscription,Completed,Invoice
TXN02430,CUST0300,519.62,2024-11-09,One-time Add-on,Completed,Credit Card
TXN02431,CUST0300,158.88,2023-03-23,Upgrade,Completed,Wire Transfer
TXN02432,CUST0300,426.6,2023-05-28,One-time Add-on,Completed,Invoice
TXN02433,CUST0300,481.37,2024-09-19,Subscription,Completed,Invoice
TXN02434,CUST0300,523.87,2023-11-20,Renewal,Completed,ACH
TXN02435,CUST0300,385.89,2025-08-18,Renewal,Completed,Wire Transfer
TXN02436,CUST0301,1273.29,2024-11-21,Subscription,Pending,Wire Transfer
TXN02437,CUST0301,1543.42,2023-04-11,One-time Add-on,Pending,Credit Card
TXN02438,CUST0301,-65.11,2024-08-08,Refund,Completed,ACH
TXN02439,CUST0301,-239.12,2025-04-22,Downgrade,Failed,Credit Card
TXN02440,CUST0301,-118.22,2025-06-16,Refund,Completed,Invoice
TXN02441,CUST0301,1791.57,2022-08-24,Subscription,Completed,Credit Card
TXN02442,CUST0301,1437.05,2025-06-18,Renewal,Completed,Credit Card
TXN02443,CUST0301,-134.65,2022-09-12,Downgrade,Completed,Wire Transfer
TXN02444,CUST0301,1797.01,2023-09-27,Subscription,Completed,Wire Transfer
TXN02445,CUST0302,528.36,2024-08-09,Subscription,Completed,ACH
TXN02446,CUST0302,395.47,2025-01-21,One-time Add-on,Completed,Invoice
TXN02447,CUST0302,495.87,2024-12-28,One-time Add-on,Completed,ACH
TXN02448,CUST0302,101.34,2025-07-21,Upgrade,Failed,Credit Card
TXN02449,CUST0302,214.98,2023-12-20,Upgrade,Completed,Invoice
TXN02450,CUST0302,102.85,2023-09-13,Upgrade,Completed,ACH
TXN02451,CUST0302,414.82,2024-11-23,Subscription,Completed,Credit Card
TXN02452,CUST0302,500.16,2022-11-29,Subscription,Completed,Credit Card
TXN02453,CUST0302,444.13,2022-11-17,One-time Add-on,Completed,Credit Card
TXN02454,CUST0303,5480.7,2025-07-16,One-time Add-on,Completed,Invoice
TXN02455,CUST0303,7052.1,2025-06-30,One-time Add-on,Completed,Invoice
TXN02456,CUST0303,-1679.26,2025-12-10,Downgrade,Completed,Invoice
TXN02457,CUST0303,5766.5,2025-04-06,One-time Add-on,Completed,Wire Transfer
TXN02458,CUST0303,-1313.76,2025-12-13,Downgrade,Completed,ACH
TXN02459,CUST0303,5282.67,2025-08-08,One-time Add-on,Completed,Wire Transfer
TXN02460,CUST0303,7014.35,2025-12-08,One-time Add-on,Completed,ACH
TXN02461,CUST0303,5488.68,2025-05-28,Subscription,Completed,ACH
TXN02462,CUST0304,1158.03,2025-12-27,Renewal,Completed,Credit Card
TXN02463,CUST0304,1126.08,2025-09-23,One-time Add-on,Failed,Invoice
TXN02464,CUST0304,-219.05,2025-07-20,Downgrade,Completed,Invoice
TXN02465,CUST0304,-258.35,2025-06-18,Refund,Completed,Wire Transfer
TXN02466,CUST0304,-157.53,2025-11-01,Refund,Completed,Wire Transfer
TXN02467,CUST0304,-333.97,2025-11-29,Refund,Completed,ACH
TXN02468,CUST0304,1108.39,2025-10-22,Renewal,Completed,Credit Card
TXN02469,CUST0304,1208.49,2025-08-22,Subscription,Failed,Credit Card
TXN02470,CUST0305,49.26,2025-08-03,Upgrade,Completed,ACH
TXN02471,CUST0305,486.25,2025-06-06,One-time Add-on,Completed,ACH
TXN02472,CUST0305,-95.22,2025-08-03,Refund,Completed,Invoice
TXN02473,CUST0305,115.61,2025-04-10,Upgrade,Completed,ACH
TXN02474,CUST0305,436.77,2023-03-28,One-time Add-on,Completed,ACH
TXN02475,CUST0305,407.16,2024-03-21,One-time Add-on,Completed,Credit Card
TXN02476,CUST0306,335.91,2023-09-19,Upgrade,Completed,Wire Transfer
TXN02477,CUST0306,453.65,2025-06-29,Upgrade,Completed,Credit Card
TXN02478,CUST0306,-308.22,2023-07-24,Downgrade,Completed,Invoice
TXN02479,CUST0306,-84.99,2024-10-30,Downgrade,Completed,Invoice
TXN02480,CUST0306,1074.56,2025-06-18,Renewal,Completed,Wire Transfer
TXN02481,CUST0306,1525.23,2022-10-13,Subscription,Completed,Credit Card
TXN02482,CUST0306,1187.43,2024-03-15,Subscription,Completed,Wire Transfer
TXN02483,CUST0306,-196.71,2022-12-11,Downgrade,Completed,ACH
TXN02484,CUST0307,-396.11,2025-07-08,Downgrade,Completed,Wire Transfer
TXN02485,CUST0307,-304.05,2025-05-15,Refund,Completed,Invoice
TXN02486,CUST0307,-382.63,2025-06-12,Downgrade,Completed,Credit Card
TXN02487,CUST0307,-519.91,2025-07-17,Downgrade,Completed,Invoice
TXN02488,CUST0307,1989.77,2025-07-11,Renewal,Completed,Credit Card
TXN02489,CUST0307,-443.06,2025-07-21,Downgrade,Completed,Invoice
TXN02490,CUST0307,2285.34,2025-08-13,Subscription,Completed,Credit Card
TXN02491,CUST0307,209.02,2025-07-24,Upgrade,Pending,Wire Transfer
TXN02492,CUST0307,1684.85,2025-04-25,Renewal,Completed,Credit Card
TXN02493,CUST0307,2264.05,2025-08-14,Renewal,Completed,ACH
TXN02494,CUST0307,893.47,2025-05-12,Upgrade,Completed,Invoice
TXN02495,CUST0308,-511.88,2023-03-13,Downgrade,Completed,ACH
TXN02496,CUST0308,10120.55,2023-04-28,Subscription,Completed,Credit Card
TXN02497,CUST0308,-1064.31,2023-12-24,Downgrade,Completed,Wire Transfer
TXN02498,CUST0308,-1690.73,2023-06-30,Downgrade,Completed,Wire Transfer
TXN02499,CUST0308,8516.53,2024-11-10,Subscription,Completed,Wire Transfer
TXN02500,CUST0308,3275.97,2024-06-21,Upgrade,Completed,ACH
TXN02501,CUST0308,1157.83,2025-12-30,Upgrade,Completed,Wire Transfer
TXN02502,CUST0308,11559.75,2025-08-12,Subscription,Completed,Wire Transfer
TXN02503,CUST0308,8695.85,2024-05-07,Subscription,Completed,Wire Transfer
TXN02504,CUST0308,-1629.13,2023-04-28,Downgrade,Completed,ACH
TXN02505,CUST0308,-3854.54,2025-05-07,Refund,Completed,ACH
TXN02506,CUST0308,7830.77,2023-10-19,Subscription,Completed,Credit Card
TXN02507,CUST0309,2306.13,2025-09-09,One-time Add-on,Completed,ACH
TXN02508,CUST0309,2390.36,2025-03-25,One-time Add-on,Completed,Wire Transfer
TXN02509,CUST0309,-501.83,2025-11-23,Downgrade,Completed,Invoice
TXN02510,CUST0309,-543.73,2025-03-11,Downgrade,Completed,ACH
TXN02511,CUST0309,1775.87,2025-01-09,One-time Add-on,Completed,Wire Transfer
TXN02512,CUST0309,1907.4,2025-06-09,Subscription,Completed,Invoice
TXN02513,CUST0309,2033.3,2025-11-25,Subscription,Completed,Invoice
TXN02514,CUST0309,-948.9,2025-06-06,Refund,Completed,Invoice
TXN02515,CUST0309,1959.75,2025-11-05,Subscription,Pending,ACH
TXN02516,CUST0309,2267.44,2025-06-07,One-time Add-on,Completed,Credit Card
TXN02517,CUST0309,1938.1,2025-05-17,Subscription,Completed,ACH
TXN02518,CUST0310,-2189.89,2024-03-23,Refund,Completed,Credit Card
TXN02519,CUST0310,-5400.89,2025-03-05,Refund,Completed,Wire Transfer
TXN02520,CUST0310,-3511.32,2025-12-29,Downgrade,Completed,Invoice
TXN02521,CUST0310,-496.36,2023-10-24,Refund,Completed,ACH
TXN02522,CUST0310,10567.35,2023-05-18,One-time Add-on,Completed,Invoice
TXN02523,CUST0310,12800.1,2023-03-11,One-time Add-on,Completed,Wire Transfer
TXN02524,CUST0311,2360.57,2025-08-16,One-time Add-on,Completed,Credit Card
TXN02525,CUST0311,1924.38,2025-10-21,Renewal,Pending,Wire Transfer
TXN02526,CUST0311,2670.4,2025-10-02,Subscription,Completed,ACH
TXN02527,CUST0311,2201.5,2025-09-14,One-time Add-on,Completed,Wire Transfer
TXN02528,CUST0311,812.84,2025-08-25,Upgrade,Completed,Wire Transfer
TXN02529,CUST0311,-709.11,2025-10-08,Refund,Completed,Credit Card
TXN02530,CUST0311,2066.15,2025-09-12,Subscription,Completed,Invoice
TXN02531,CUST0312,9638.52,2025-07-12,Subscription,Completed,Invoice
TXN02532,CUST0312,-1731.87,2025-07-19,Downgrade,Completed,ACH
TXN02533,CUST0312,10027.29,2024-05-13,One-time Add-on,Completed,Credit Card
TXN02534,CUST0312,-3227.88,2024-06-21,Refund,Failed,Invoice
TXN02535,CUST0313,-76.44,2024-08-13,Downgrade,Completed,Invoice
TXN02536,CUST0313,-94.63,2024-08-26,Downgrade,Completed,ACH
TXN02537,CUST0313,424.74,2024-02-18,One-time Add-on,Completed,Credit Card
TXN02538,CUST0313,-133.04,2025-06-14,Refund,Completed,Credit Card
TXN02539,CUST0313,-79.06,2024-05-09,Refund,Completed,ACH
TXN02540,CUST0313,444.3,2024-04-08,Subscription,Pending,Wire Transfer
TXN02541,CUST0313,-59.85,2025-05-09,Downgrade,Completed,Invoice
TXN02542,CUST0313,334.71,2024-10-30,Subscription,Completed,Wire Transfer
TXN02543,CUST0313,358.66,2025-10-04,One-time Add-on,Completed,Wire Transfer
TXN02544,CUST0313,71.3,2023-12-27,Upgrade,Completed,Invoice
TXN02545,CUST0313,-40.81,2024-11-24,Downgrade,Completed,Wire Transfer
TXN02546,CUST0313,-88.48,2023-10-04,Refund,Pending,Wire Transfer
TXN02547,CUST0314,12817.35,2025-12-10,Renewal,Completed,Credit Card
TXN02548,CUST0314,-1018.5,2025-04-03,Downgrade,Completed,Wire Transfer
TXN02549,CUST0314,12348.74,2025-01-14,One-time Add-on,Completed,Invoice
TXN02550,CUST0314,2857.79,2025-01-10,Upgrade,Failed,ACH
TXN02551,CUST0314,9934.68,2025-05-05,One-time Add-on,Completed,Wire Transfer
TXN02552,CUST0314,12438.99,2025-07-09,One-time Add-on,Completed,ACH
TXN02553,CUST0314,9418.45,2025-12-25,One-time Add-on,Completed,Wire Transfer
TXN02554,CUST0314,13198.95,2025-04-16,Subscription,Completed,Wire Transfer
TXN02555,CUST0314,10394.03,2025-04-26,One-time Add-on,Completed,Invoice
TXN02556,CUST0314,-1641.58,2025-11-10,Refund,Completed,Credit Card
TXN02557,CUST0315,-3628.69,2024-11-30,Refund,Completed,Credit Card
TXN02558,CUST0315,-2314.16,2024-05-16,Downgrade,Completed,ACH
TXN02559,CUST0315,-1965.83,2025-07-09,Refund,Completed,Credit Card
TXN02560,CUST0315,2132.55,2024-04-19,Upgrade,Completed,Wire Transfer
TXN02561,CUST0315,-890.68,2024-11-17,Downgrade,Completed,ACH
TXN02562,CUST0315,12646.16,2024-05-10,Renewal,Completed,ACH
TXN02563,CUST0315,-2687.32,2025-03-26,Downgrade,Pending,Credit Card
TXN02564,CUST0316,-607.59,2024-07-27,Downgrade,Completed,Wire Transfer
TXN02565,CUST0316,-1005.53,2023-01-08,Refund,Completed,Wire Transfer
