usage_id,customer_id,usage_date,feature,session_minutes,actions_count
USG04312,CUST0233,2022-02-19,User Management,28.4,33
USG04313,CUST0042,2024-10-15,Audit Logs,14.0,61
USG04314,CUST0185,2022-08-14,Bulk Import,68.0,68
USG04315,CUST0260,2023-12-05,Integrations,5.7,47
USG04316,CUST0122,2022-08-23,Analytics,6.2,22
USG04317,CUST0022,2025-11-19,Reporting,2.1,67
USG04318,CUST0041,2022-12-12,Audit Logs,7.1,72
USG04319,CUST0418,2023-10-15,Integrations,1.6,11
USG04320,CUST0024,2022-08-19,API Access,15.5,40
USG04321,CUST0210,2023-05-19,Automation,5.1,14
USG04322,CUST0160,2024-08-26,Audit Logs,20.0,33
USG04323,CUST0114,2024-05-10,Audit Logs,42.9,13
USG04324,CUST0365,2022-02-23,Analytics,17.5,7
USG04325,CUST0078,2023-11-07,Automation,42.9,60
USG04326,CUST0047,2022-09-10,Audit Logs,18.1,49
USG04327,CUST0179,2025-06-03,Bulk Import,29.6,53
USG04328,CUST0139,2022-05-09,User Management,18.4,28
USG04329,CUST0318,2024-05-30,Integrations,15.1,74
USG04330,CUST0044,2023-10-02,API Access,3.6,76
USG04331,CUST0028,2025-04-08,Integrations,9.1,16
USG04332,CUST0148,2023-10-16,Bulk Import,27.5,36
USG04333,CUST0008,2024-10-09,Analytics,29.9,65
USG04334,CUST0463,2023-05-22,Dashboard,10.4,43
USG04335,CUST0368,2024-05-10,Dashboard,0.3,63
USG04336,CUST0460,2025-12-15,User Management,1.1,61
USG04337,CUST0213,2024-06-14,Bulk Import,7.8,49
USG04338,CUST0216,2025-05-02,Integrations,6.8,44
USG04339,CUST0457,2023-04-18,Automation,5.3,65
USG04340,CUST0300,2023-10-16,User Management,9.4,8
USG04341,CUST0003,2022-12-29,Dashboard,19.7,57
USG04342,CUST0328,2024-03-09,API Access,4.0,64
USG04343,CUST0362,2024-02-05,Audit Logs,7.4,54
USG04344,CUST0104,2025-10-06,Notifications,5.5,28
USG04345,CUST0183,2025-09-11,Reporting,40.4,20
USG04346,CUST0423,2023-05-08,User Management,31.0,31
USG04347,CUST0005,2024-08-21,Dashboard,5.0,44
USG04348,CUST0148,2025-06-09,Analytics,12.9,62
USG04349,CUST0277,2025-05-07,Reporting,8.7,78
USG04350,CUST0080,2025-06-27,User Management,8.6,78
USG04351,CUST0182,2022-09-19,Notifications,8.9,12
USG04352,CUST0297,2023-03-22,Audit Logs,12.5,68
USG04353,CUST0080,2022-09-04,Notifications,3.0,20
USG04354,CUST0263,2022-12-24,API Access,11.8,67
USG04355,CUST0091,2023-12-17,Automation,3.6,56
USG04356,CUST0001,2025-07-28,Analytics,34.8,78
USG04357,CUST0403,2025-07-05,Bulk Import,0.1,43
USG04358,CUST0272,2022-12-19,Dashboard,26.8,1
USG04359,CUST0483,2025-05-25,Automation,17.0,51
USG04360,CUST0043,2025-12-15,Notifications,14.3,34
USG04361,CUST0457,2023-03-16,API Access,26.3,1
USG04362,CUST0314,2024-09-24,Notifications,3.6,27
USG04363,CUST0359,2022-10-02,Dashboard,11.0,10
USG04364,CUST0087,2023-09-07,Bulk Import,26.8,44
USG04365,CUST0474,2025-04-25,Analytics,22.1,72
USG04366,CUST0086,2023-05-14,Integrations,1.1,21
USG04367,CUST0205,2022-07-22,Notifications,4.5,21
USG04368,CUST0435,2023-10-16,Audit Logs,21.0,42
USG04369,CUST0170,2023-09-24,Automation,50.4,19
USG04370,CUST0205,2024-04-15,Notifications,5.2,1
USG04371,CUST0312,2023-08-15,Dashboard,74.9,32
USG04372,CUST0348,2022-07-26,User Management,1.3,75
USG04373,CUST0295,2024-08-14,Automation,9.8,7
USG04374,CUST0333,2024-04-24,Automation,5.5,48
USG04375,CUST0470,2022-06-12,Automation,0.7,45
USG04376,CUST0362,2023-04-23,Audit Logs,8.4,24
USG04377,CUST0351,2025-03-03,Reporting,12.8,30
USG04378,CUST0174,2022-09-10,Analytics,12.0,54
USG04379,CUST0483,2025-05-09,Audit Logs,9.7,71
USG04380,CUST0051,2024-08-16,API Access,6.6,12
USG04381,CUST0227,2022-09-22,Automation,4.5,20
USG04382,CUST0045,2023-10-08,Analytics,0.9,28
USG04383,CUST0052,2022-12-11,User Management,38.6,64
USG04384,CUST0241,2024-03-22,Bulk Import,51.9,62
USG04385,CUST0460,2022-09-29,Notifications,1.6,45
USG04386,CUST0276,2022-05-27,Automation,11.3,27
USG04387,CUST0095,2025-12-26,Audit Logs,10.8,77
USG04388,CUST0354,2025-01-15,Dashboard,14.7,65
USG04389,CUST0002,2023-08-17,Reporting,11.0,54
USG04390,CUST0495,2024-08-23,Audit Logs,18.9,29
USG04391,CUST0487,2023-03-18,Analytics,16.3,74
USG04392,CUST0235,2025-05-03,Audit Logs,19.6,63
USG04393,CUST0146,2022-09-26,Dashboard,4.2,41
USG04394,CUST0125,2022-05-07,User Management,14.0,13
USG04395,CUST0091,2023-06-16,Analytics,13.5,12
USG04396,CUST0191,2024-12-29,Audit Logs,23.3,30
USG04397,CUST0192,2023-03-10,Bulk Import,10.1,37
USG04398,CUST0455,2023-03-17,API Access,21.4,18
USG04399,CUST0152,2025-05-28,Automation,12.0,15
USG04400,CUST0031,2023-07-25,Reporting,11.3,24
USG04401,CUST0236,2025-02-12,API Access,32.7,14
USG04402,CUST0329,2023-05-27,Dashboard,49.8,10
USG04403,CUST0321,2022-03-27,User Management,0.5,79
USG04404,CUST0090,2025-09-08,Analytics,2.5,15
USG04405,CUST0413,2025-02-12,Dashboard,10.3,5
USG04406,CUST0220,2024-10-28,Audit Logs,1.5,39
USG04407,CUST0019,2022-10-29,Reporting,16.9,74
USG04408,CUST0242,2022-12-14,Dashboard,8.5,33
USG04409,CUST0408,2022-05-11,Bulk Import,6.8,3
USG04410,CUST0054,2024-05-03,Analytics,23.7,11
USG04411,CUST0264,2022-02-07,Audit Logs,17.1,64
USG04412,CUST0149,2023-11-08,Analytics,13.5,12
USG04413,CUST0057,2023-04-14,User Management,4.5,44
USG04414,CUST0176,2023-01-12,Audit Logs,4.5,13
USG04415,CUST0205,2023-04-21,Audit Logs,2.6,67
USG04416,CUST0018,2022-11-17,Automation,8.2,79
USG04417,CUST0296,2023-05-12,User Management,39.9,62
USG04418,CUST0263,2022-12-09,Analytics,3.3,35
USG04419,CUST0278,2022-08-02,Audit Logs,25.9,30
USG04420,CUST0451,2024-05-11,API Access,40.0,22
USG04421,CUST0344,2024-06-24,Automation,0.1,61
USG04422,CUST0094,2025-10-15,User Management,37.8,30
USG04423,CUST0310,2024-12-11,Dashboard,0.2,22
USG04424,CUST0043,2023-12-29,User Management,0.2,35
USG04425,CUST0367,2025-07-11,Analytics,19.9,59
USG04426,CUST0328,2022-05-13,Notifications,2.8,64
USG04427,CUST0385,2023-10-04,Automation,3.1,15
USG04428,CUST0482,2023-02-21,Analytics,7.1,43
USG04429,CUST0338,2023-06-14,Reporting,5.4,26
USG04430,CUST0003,2022-05-29,API Access,17.3,28
USG04431,CUST0402,2023-01-09,User Management,53.6,31
USG04432,CUST0035,2022-12-03,Integrations,58.3,65
USG04433,CUST0176,2023-09-26,Automation,8.8,39
USG04434,CUST0291,2024-05-19,Automation,0.4,6
USG04435,CUST0299,2025-03-15,API Access,14.3,37
USG04436,CUST0191,2023-07-09,Dashboard,46.2,53
USG04437,CUST0280,2023-09-10,User Management,9.4,48
USG04438,CUST0051,2024-08-06,Reporting,12.0,74
USG04439,CUST0116,2023-04-20,Dashboard,0.2,18
USG04440,CUST0412,2023-02-20,User Management,15.5,17
USG04441,CUST0380,2023-07-01,User Management,7.3,6
USG04442,CUST0372,2025-08-13,Integrations,30.6,66
USG04443,CUST0110,2025-01-20,Dashboard,3.9,63
USG04444,CUST0457,2025-11-02,User Management,5.6,7
USG04445,CUST0007,2022-01-08,API Access,10.2,74
USG04446,CUST0409,2024-08-28,Audit Logs,0.9,56
USG04447,CUST0270,2025-06-01,Analytics,6.5,18
USG04448,CUST0465,2022-11-10,Reporting,31.2,75
USG04449,CUST0317,2025-10-31,Bulk Import,16.8,22
USG04450,CUST0085,2024-06-04,Audit Logs,12.0,59
USG04451,CUST0446,2025-04-04,Automation,33.1,65
USG04452,CUST0322,2023-10-17,Audit Logs,10.2,25
USG04453,CUST0300,2024-08-28,Integrations,2.5,26
USG04454,CUST0125,2023-10-09,Integrations,26.7,52
USG04455,CUST0024,2025-11-10,Notifications,16.2,71
USG04456,CUST0054,2024-07-25,API Access,13.6,4
USG04457,CUST0025,2024-01-26,User Management,6.6,47
USG04458,CUST0050,2023-06-19,API Access,12.1,62
USG04459,CUST0062,2025-11-28,Bulk Import,5.6,5
USG04460,CUST0097,2022-10-28,Dashboard,29.7,29
USG04461,CUST0130,2024-11-27,Notifications,34.3,7
USG04462,CUST0343,2024-12-05,Audit Logs,35.1,9
USG04463,CUST0374,2023-04-26,Integrations,19.6,18
USG04464,CUST0294,2022-04-29,Audit Logs,22.0,48
USG04465,CUST0119,2024-01-09,Notifications,4.7,23
USG04466,CUST0421,2023-01-13,Automation,21.8,52
USG04467,CUST0343,2022-07-04,Notifications,41.8,37
USG04468,CUST0112,2025-06-30,Bulk Import,13.2,27
USG04469,CUST0128,2025-06-11,Audit Logs,31.4,11
USG04470,CUST0106,2022-11-02,Automation,6.7,25
USG04471,CUST0029,2025-08-20,Dashboard,22.9,11
USG04472,CUST0096,2023-07-09,API Access,9.4,62
USG04473,CUST0111,2024-11-12,API Access,11.8,3
USG04474,CUST0105,2023-03-07,Audit Logs,31.6,72
USG04475,CUST0230,2025-11-29,Notifications,1.5,51
USG04476,CUST0369,2023-02-26,Audit Logs,23.3,7
USG04477,CUST0491,2022-09-08,Automation,24.8,6
USG04478,CUST0086,2023-03-11,Integrations,12.0,2
USG04479,CUST0377,2023-02-01,Reporting,10.3,37
USG04480,CUST0008,2024-09-05,User Management,5.0,11
USG04481,CUST0419,2022-08-14,API Access,36.5,58
USG04482,CUST0026,2025-10-15,API Access,66.4,48
USG04483,CUST0368,2022-10-19,Reporting,12.9,34
USG04484,CUST0397,2025-05-30,Bulk Import,2.7,74
USG04485,CUST0236,2024-01-18,Reporting,11.6,32
USG04486,CUST0401,2022-07-01,Bulk Import,19.1,4
USG04487,CUST0426,2023-09-09,Dashboard,17.9,29
USG04488,CUST0346,2023-02-03,Integrations,67.8,29
USG04489,CUST0293,2023-11-07,Audit Logs,16.7,47
USG04490,CUST0156,2024-07-08,Integrations,0.2,42
USG04491,CUST0250,2022-02-02,Dashboard,18.2,38
USG04492,CUST0296,2022-01-05,Audit Logs,3.4,19
USG04493,CUST0293,2025-03-08,Notifications,29.8,80
USG04494,CUST0249,2024-08-07,Dashboard,10.6,12
USG04495,CUST0029,2025-12-17,Dashboard,49.7,11
USG04496,CUST0096,2025-07-16,Dashboard,4.6,21
USG04497,CUST0169,2025-09-26,Integrations,5.2,40
USG04498,CUST0176,2025-11-10,Notifications,23.0,34
USG04499,CUST0248,2024-05-30,API Access,9.2,18
USG04500,CUST0305,2025-12-14,User Management,38.5,23
USG04501,CUST0064,2024-03-20,Automation,60.5,22
USG04502,CUST0197,2025-04-10,Analytics,45.4,22
USG04503,CUST0437,2023-04-10,Audit Logs,18.2,19
USG04504,CUST0221,2025-01-05,User Management,4.4,55
USG04505,CUST0124,2025-12-05,Dashboard,16.4,76
USG04506,CUST0299,2022-04-22,Notifications,15.7,75
USG04507,CUST0318,2022-01-09,API Access,54.6,46
USG04508,CUST0499,2024-07-30,Reporting,17.8,8
USG04509,CUST0414,2024-12-23,Reporting,9.6,48
USG04510,CUST0159,2023-12-01,Audit Logs,22.0,69
USG04511,CUST0282,2025-09-14,Reporting,26.7,26
USG04512,CUST0494,2022-11-14,Dashboard,22.6,22
USG04513,CUST0435,2025-09-01,API Access,4.9,20
USG04514,CUST0024,2025-08-02,Audit Logs,7.2,11
USG04515,CUST0248,2022-12-15,Bulk Import,58.6,7
USG04516,CUST0129,2024-05-03,User Management,32.6,53
USG04517,CUST0093,2025-07-05,API Access,10.7,59
USG04518,CUST0220,2025-04-06,Automation,42.4,24
USG04519,CUST0212,2025-12-22,Audit Logs,19.0,35
USG04520,CUST0479,2022-12-16,Bulk Import,45.4,56
USG04521,CUST0160,2024-12-17,Audit Logs,18.9,74
USG04522,CUST0321,2022-01-23,Reporting,3.7,54
USG04523,CUST0298,2025-06-09,Automation,32.1,5
USG04524,CUST0249,2024-07-02,Analytics,5.9,22
USG04525,CUST0145,2025-06-19,User Management,6.6,72
USG04526,CUST0139,2025-01-11,Reporting,41.0,25
USG04527,CUST0118,2024-01-15,Reporting,31.1,49
USG04528,CUST0309,2025-05-01,Reporting,11.9,69
USG04529,CUST0142,2024-06-17,Integrations,16.7,24
USG04530,CUST0086,2024-06-07,Audit Logs,21.1,72
USG04531,CUST0309,2022-02-09,Integrations,78.5,76
USG04532,CUST0315,2022-06-01,Analytics,7.9,7
USG04533,CUST0090,2023-01-05,User Management,31.8,38
USG04534,CUST0473,2022-01-21,Automation,6.7,13
USG04535,CUST0347,2024-05-05,Dashboard,19.7,79
USG04536,CUST0381,2023-02-15,Notifications,11.7,80
USG04537,CUST0172,2024-02-15,User Management,0.4,60
USG04538,CUST0257,2023-07-11,Integrations,0.8,70
USG04539,CUST0426,2024-05-17,Analytics,23.0,64
USG04540,CUST0150,2024-05-07,Automation,8.1,76
USG04541,CUST0073,2023-05-26,Dashboard,21.8,10
USG04542,CUST0222,2022-09-23,Analytics,16.7,16
USG04543,CUST0252,2025-09-09,API Access,5.2,26
USG04544,CUST0093,2024-08-22,Dashboard,18.7,45
USG04545,CUST0163,2025-06-25,Bulk Import,30.7,19
USG04546,CUST0051,2024-04-12,Integrations,23.1,80
USG04547,CUST0318,2022-12-22,Integrations,5.8,67
USG04548,CUST0281,2023-08-27,Dashboard,39.6,64
USG04549,CUST0232,2023-02-12,Bulk Import,5.0,11
USG04550,CUST0317,2023-05-12,Integrations,7.0,18
USG04551,CUST0400,2023-07-20,User Management,50.3,4
USG04552,CUST0109,2022-08-19,Automation,4.3,20
USG04553,CUST0374,2022-02-11,Automation,15.9,24
USG04554,CUST0222,2025-02-26,Reporting,78.0,53
USG04555,CUST0228,2024-10-22,Dashboard,8.9,28
USG04556,CUST0372,2024-11-14,API Access,28.1,9
USG04557,CUST0109,2025-04-06,Bulk Import,9.9,31
USG04558,CUST0303,2024-11-24,Dashboard,7.0,32
USG04559,CUST0230,2022-01-18,Audit Logs,10.8,75
USG04560,CUST0020,2025-09-11,User Management,50.2,26
USG04561,CUST0278,2022-02-17,Notifications,11.6,14
USG04562,CUST0424,2025-01-03,API Access,39.5,31
USG04563,CUST0310,2024-07-29,API Access,4.9,45
USG04564,CUST0472,2025-11-22,User Management,18.2,73
USG04565,CUST0474,2023-10-08,Automation,106.7,25
USG04566,CUST0378,2025-08-13,User Management,20.5,32
USG04567,CUST0480,2023-02-08,API Access,37.1,51
USG04568,CUST0457,2024-12-13,User Management,35.9,32
USG04569,CUST0173,2024-11-25,Audit Logs,0.4,42
USG04570,CUST0367,2024-10-18,Reporting,19.6,23
USG04571,CUST0370,2025-01-18,Dashboard,31.6,51
USG04572,CUST0298,2023-09-26,Bulk Import,8.2,53
USG04573,CUST0242,2025-01-25,Analytics,13.0,22
USG04574,CUST0312,2024-10-21,API Access,22.6,15
USG04575,CUST0114,2022-04-19,Reporting,2.0,27
USG04576,CUST0328,2024-03-20,Automation,28.9,64
USG04577,CUST0009,2025-12-02,API Access,7.4,46
USG04578,CUST0319,2023-11-21,Reporting,7.3,12
USG04579,CUST0278,2022-12-27,Automation,21.6,69
USG04580,CUST0325,2023-09-19,API Access,0.4,40
USG04581,CUST0097,2025-07-30,Bulk Import,3.4,46
USG04582,CUST0190,2022-05-12,User Management,22.3,11
USG04583,CUST0004,2022-08-12,Reporting,15.5,45
USG04584,CUST0025,2023-09-12,User Management,23.8,70
USG04585,CUST0079,2023-09-17,API Access,12.6,5
USG04586,CUST0022,2024-12-16,Reporting,0.6,51
USG04587,CUST0092,2023-11-10,API Access,1.9,63
USG04588,CUST0203,2024-03-27,Automation,6.2,35
USG04589,CUST0277,2024-05-02,API Access,32.9,21
USG04590,CUST0229,2024-05-05,Bulk Import,2.6,41
USG04591,CUST0412,2023-06-03,API Access,16.0,18
USG04592,CUST0115,2024-01-29,Dashboard,2.3,11
USG04593,CUST0302,2022-02-15,Integrations,10.1,39
USG04594,CUST0057,2024-06-12,Notifications,11.0,64
USG04595,CUST0336,2022-09-06,Audit Logs,3.5,17
USG04596,CUST0459,2024-08-12,Analytics,5.1,58
USG04597,CUST0265,2024-01-10,Notifications,17.6,39
USG04598,CUST0124,2022-08-01,Audit Logs,3.8,50
USG04599,CUST0473,2024-06-29,Reporting,1.7,22
USG04600,CUST0240,2023-02-20,API Access,3.5,78
USG04601,CUST0257,2025-02-18,Analytics,3.3,74
USG04602,CUST0024,2025-01-03,Notifications,18.3,26
USG04603,CUST0341,2025-08-06,Notifications,7.5,32
USG04604,CUST0481,2024-07-18,Integrations,11.7,13
USG04605,CUST0172,2023-11-01,Bulk Import,24.3,19
USG04606,CUST0314,2024-08-24,Reporting,66.5,68
USG04607,CUST0451,2023-05-31,Notifications,19.7,71
USG04608,CUST0260,2025-07-27,Dashboard,10.6,34
USG04609,CUST0376,2023-05-20,Audit Logs,4.3,11
USG04610,CUST0080,2023-03-24,Analytics,6.4,53
USG04611,CUST0082,2025-08-17,Bulk Import,7.1,49
USG04612,CUST0455,2024-07-23,Integrations,22.9,1
USG04613,CUST0312,2023-06-29,Notifications,6.6,44
USG04614,CUST0293,2022-02-03,Automation,11.6,2
USG04615,CUST0096,2024-04-18,Dashboard,7.0,63
USG04616,CUST0154,2023-07-23,Notifications,12.8,58
USG04617,CUST0048,2022-09-29,Automation,11.8,23
USG04618,CUST0432,2025-12-20,Automation,8.1,52
USG04619,CUST0272,2024-11-28,API Access,10.2,20
USG04620,CUST0492,2023-12-13,Automation,25.5,80
USG04621,CUST0303,2025-09-02,Audit Logs,1.1,41
USG04622,CUST0225,2022-06-17,Notifications,21.0,33
USG04623,CUST0336,2022-07-17,Analytics,13.4,63
USG04624,CUST0225,2023-07-23,Bulk Import,15.0,51
USG04625,CUST0091,2023-11-20,Reporting,19.3,56
USG04626,CUST0010,2025-02-13,Dashboard,5.3,27
USG04627,CUST0286,2025-01-02,Automation,35.8,14
USG04628,CUST0002,2024-05-03,Notifications,0.6,58
USG04629,CUST0495,2022-02-20,Automation,42.0,34
USG04630,CUST0172,2024-01-21,Automation,0.4,59
USG04631,CUST0005,2023-07-30,Reporting,8.0,62
USG04632,CUST0220,2025-09-21,Integrations,24.3,19
USG04633,CUST0419,2023-05-19,Automation,56.6,78
USG04634,CUST0447,2023-05-09,Bulk Import,1.0,71
USG04635,CUST0318,2025-01-11,Notifications,37.3,46
USG04636,CUST0188,2024-07-18,User Management,2.0,23
USG04637,CUST0126,2022-02-06,Dashboard,47.5,55
USG04638,CUST0500,2024-06-18,User Management,7.5,66
USG04639,CUST0303,2024-12-05,Audit Logs,18.2,33
USG04640,CUST0103,2022-03-02,Analytics,2.9,38
USG04641,CUST0418,2024-07-24,Bulk Import,2.5,4
USG04642,CUST0281,2025-02-23,Integrations,7.7,25
USG04643,CUST0198,2024-05-29,API Access,28.5,20
USG04644,CUST0118,2023-10-05,Automation,29.9,37
USG04645,CUST0291,2022-05-08,Automation,0.1,46
USG04646,CUST0079,2024-08-12,Reporting,8.9,9
USG04647,CUST0477,2023-09-02,Analytics,11.0,25
USG04648,CUST0475,2025-09-06,User Management,56.7,14
USG04649,CUST0424,2025-11-08,Dashboard,10.6,10
USG04650,CUST0164,2023-02-14,API Access,1.2,56
USG04651,CUST0195,2023-08-19,Notifications,9.2,69
USG04652,CUST0220,2025-11-23,Bulk Import,27.4,42
USG04653,CUST0346,2025-12-20,Notifications,9.5,1
USG04654,CUST0331,2025-03-07,Automation,22.1,37
USG04655,CUST0200,2024-03-10,Notifications,4.3,3
USG04656,CUST0384,2023-01-14,Reporting,22.1,62
USG04657,CUST0308,2022-09-05,Notifications,31.6,26
USG04658,CUST0107,2024-05-12,User Management,22.9,11
USG04659,CUST0375,2025-10-08,Integrations,8.0,16
USG04660,CUST0231,2025-02-07,Bulk Import,7.2,16
USG04661,CUST0422,2025-04-13,Audit Logs,15.2,2
USG04662,CUST0484,2022-01-21,Reporting,1.0,49
USG04663,CUST0194,2025-04-08,Dashboard,0.2,14
USG04664,CUST0477,2022-03-03,Notifications,22.8,73
USG04665,CUST0432,2025-02-22,Bulk Import,5.1,1
USG04666,CUST0312,2025-05-15,Dashboard,9.9,1
USG04667,CUST0351,2024-08-30,Reporting,42.3,60
USG04668,CUST0136,2025-05-03,Notifications,0.9,34
USG04669,CUST0245,2025-10-16,API Access,14.2,65
USG04670,CUST0143,2025-09-24,Dashboard,3.4,33
USG04671,CUST0373,2025-10-04,Audit Logs,6.0,27
USG04672,CUST0486,2024-08-22,User Management,3.6,42
USG04673,CUST0382,2025-04-30,Bulk Import,4.5,40
USG04674,CUST0305,2022-09-26,Reporting,5.8,27
USG04675,CUST0399,2023-02-08,Automation,3.3,28
USG04676,CUST0117,2022-03-16,Reporting,33.4,28
USG04677,CUST0426,2024-02-26,Bulk Import,26.8,18
USG04678,CUST0312,2022-12-21,Automation,7.6,13
USG04679,CUST0050,2023-08-13,Automation,9.5,37
USG04680,CUST0382,2023-11-02,Analytics,2.7,58
USG04681,CUST0433,2022-11-03,Automation,8.0,27
USG04682,CUST0450,2024-12-25,User Management,6.2,40
USG04683,CUST0100,2024-03-10,Audit Logs,0.8,66
USG04684,CUST0412,2023-11-19,Analytics,4.0,37
USG04685,CUST0381,2024-05-31,Bulk Import,18.6,8
USG04686,CUST0082,2024-08-24,Notifications,1.6,70
USG04687,CUST0142,2025-05-01,Analytics,8.2,6
USG04688,CUST0310,2022-02-24,Dashboard,2.8,48
USG04689,CUST0315,2023-09-13,Reporting,6.4,5
USG04690,CUST0369,2022-08-14,User Management,34.9,11
USG04691,CUST0106,2022-02-16,API Access,6.6,43
USG04692,CUST0150,2022-06-25,Automation,10.5,65
USG04693,CUST0184,2023-06-19,Audit Logs,17.9,75
USG04694,CUST0451,2022-11-11,Audit Logs,1.9,70
USG04695,CUST0328,2024-06-22,Notifications,14.0,48
USG04696,CUST0350,2024-11-04,API Access,16.9,77
USG04697,CUST0068,2025-06-17,Integrations,13.0,20
USG04698,CUST0090,2024-08-04,Analytics,105.3,76
USG04699,CUST0287,2022-04-29,Automation,63.4,31
USG04700,CUST0207,2024-12-11,Analytics,2.9,36
USG04701,CUST0328,2022-06-21,Analytics,2.3,7
USG04702,CUST0051,2024-04-22,Dashboard,7.4,31
USG04703,CUST0255,2022-03-12,Audit Logs,0.2,64
USG04704,CUST0417,2024-04-11,Reporting,54.7,13
USG04705,CUST0088,2023-06-07,Dashboard,20.8,56
USG04706,CUST0351,2023-04-19,User Management,57.6,60
USG04707,CUST0014,2024-11-02,Integrations,9.1,25
USG04708,CUST0377,2023-09-07,Analytics,28.1,49
USG04709,CUST0116,2025-09-19,API Access,0.8,58
USG04710,CUST0207,2024-06-10,Integrations,1.8,71
USG04711,CUST0279,2023-05-13,Bulk Import,24.3,41
USG04712,CUST0450,2022-01-28,Reporting,9.0,33
USG04713,CUST0443,2022-05-06,Notifications,1.2,76
USG04714,CUST0099,2024-09-16,API Access,2.3,59
USG04715,CUST0060,2023-08-29,Dashboard,37.2,37
USG04716,CUST0137,2024-07-23,API Access,33.8,52
USG04717,CUST0343,2025-11-23,Reporting,23.6,7
USG04718,CUST0096,2024-02-26,Analytics,0.0,24
USG04719,CUST0342,2022-07-07,Integrations,103.7,10
USG04720,CUST0266,2022-03-17,Audit Logs,13.0,47
USG04721,CUST0314,2022-06-19,Dashboard,4.7,26
USG04722,CUST0234,2022-09-07,Dashboard,1.1,25
USG04723,CUST0244,2023-11-28,Automation,26.3,25
USG04724,CUST0085,2024-09-01,User Management,23.0,19
USG04725,CUST0072,2024-01-12,Audit Logs,12.5,11
USG04726,CUST0281,2024-09-03,Audit Logs,25.4,26
USG04727,CUST0304,2025-10-13,Notifications,19.7,67
USG04728,CUST0028,2023-12-01,Automation,31.6,57
USG04729,CUST0481,2025-01-12,Dashboard,8.9,31
USG04730,CUST0489,2024-02-22,Bulk Import,2.6,67
USG04731,CUST0057,2025-07-27,Integrations,17.1,14
USG04732,CUST0173,2022-07-09,API Access,24.5,22
USG04733,CUST0255,2025-01-08,User Management,28.9,36
USG04734,CUST0044,2022-07-11,Reporting,64.9,13
USG04735,CUST0081,2023-01-10,Bulk Import,13.4,22
USG04736,CUST0466,2023-06-16,API Access,6.7,60
USG04737,CUST0031,2025-09-15,API Access,45.8,37
USG04738,CUST0382,2023-03-05,Integrations,1.8,42
USG04739,CUST0469,2024-01-05,User Management,3.8,36
USG04740,CUST0230,2023-03-17,Audit Logs,3.6,8
USG04741,CUST0486,2024-11-19,Reporting,30.6,43
USG04742,CUST0124,2022-03-02,Bulk Import,15.8,77
USG04743,CUST0106,2022-04-18,Bulk Import,21.0,11
USG04744,CUST0316,2024-08-02,Integrations,5.0,28
USG04745,CUST0314,2023-05-16,API Access,1.9,6
USG04746,CUST0364,2024-11-16,API Access,1.2,28
USG04747,CUST0228,2023-03-11,API Access,9.9,76
USG04748,CUST0226,2023-12-08,User Management,40.3,1
USG04749,CUST0350,2023-09-10,Analytics,1.8,36
USG04750,CUST0289,2024-04-19,Automation,28.4,72
USG04751,CUST0177,2022-09-04,Bulk Import,11.9,13
USG04752,CUST0117,2022-07-03,Automation,30.0,2
USG04753,CUST0004,2023-01-23,User Management,0.6,54
USG04754,CUST0227,2022-07-17,Integrations,38.0,76
USG04755,CUST0429,2022-12-03,Analytics,29.2,30
USG04756,CUST0179,2024-03-04,Reporting,14.1,15
USG04757,CUST0288,2025-04-30,Notifications,10.5,37
USG04758,CUST0399,2023-02-17,Notifications,13.6,65
USG04759,CUST0246,2024-07-16,Audit Logs,22.1,40
USG04760,CUST0358,2023-12-15,Integrations,4.0,2
USG04761,CUST0202,2023-03-03,API Access,18.0,3
USG04762,CUST0081,2023-04-12,Integrations,15.2,7
USG04763,CUST0211,2022-08-27,Integrations,29.6,79
USG04764,CUST0185,2022-08-06,API Access,20.8,20
USG04765,CUST0109,2022-12-08,Reporting,25.2,48
USG04766,CUST0058,2022-03-31,Bulk Import,14.0,1
